LEA DIRECTORY INFO	164	UTLEADIRECTORYv292063.tab	c029-04292024-1520	2023-2024	
83	49	01	4K	4900181			Athenian eAcademy	NO	7	www.aea.rocks		3857155400	765 E. 340 S. Suite 203			AMERICAN FORK	UT	84003		765 E. 340 S. Suite 203			AMERICAN FORK	UT	84003		1		2023-07-01	CHRTIDEAESEA		
84	49	01	4M	4900203			Mountain Sunrise Academy	NO	7	MountainSunriseAcademy.org		8018822525	1802 East 145 North			SARATOGA SPRINGS	UT	84043		1802 East 145 North			SARATOGA SPRINGS	UT	84043		1		2023-07-01	CHRTIDEAESEA		
85	49	01	5B	4900025			North Star Academy	NO	7	http://www.north-staracademy.com		8013029579	2920 W 14000 S			Bluffdale	UT	84065		2920 W 14000 S			Bluffdale	UT	84065		1		2023-07-01	CHRTIDEAESEA		
86	49	01	5C	4900045			Legacy Preparatory Academy	NO	7	http://www.legacyprep.org		8019360555	2214 South 1250 West			WOODS CROSS	UT	84087		2214 South 1250 West			WOODS CROSS	UT	84087		1		2023-07-01	CHRTIDEAESEA		
87	49	01	5D	4900046			George Washington Academy	NO	7	http://www.gwacademy.org		4356732232	2277 S 3000 E			ST GEORGE	UT	84790		2277 S 3000 E			ST GEORGE	UT	84790		1		2023-07-01	CHRTIDEAESEA		
88	49	01	5E	4900070			Edith Bowen Laboratory School	NO	7	http://www.edithbowen.usu.edu		4357973088	6700 OLD MAIN HILL			LOGAN	UT	84322		6700 OLD MAIN HILL			LOGAN	UT	84322		1		2023-07-01	CHRTIDEAESEA		
89	49	01	5F	4900130			Utah Virtual Academy	NO	7	http://www.k12.com/utva		8012624922	310 E 4500 S	SUITE 620		MURRAY	UT	84107		310 E 4500 S	SUITE 620		MURRAY	UT	84107		1		2023-07-01	CHRTIDEAESEA		
90	49	01	5G	4900143			Canyon Grove Academy	NO	7	http://www.canyongrove.com		8017859300	588 W 3300 N			PLEASANT GROVE	UT	84062		588 W 3300 N			PLEASANT GROVE	UT	84062		1		2023-07-01	CHRTIDEAESEA		
91	49	01	5H	4900156			Highmark Charter School	NO	7	http://www.hmcharterschool.org/		8014764676	2467 EAST SOUTH WEBER DRIVE			SOUTH WEBER	UT	84405		2467 EAST SOUTH WEBER DRIVE			SOUTH WEBER	UT	84405		1		2023-07-01	CHRTIDEAESEA		
92	49	01	5I	4900160			Voyage Academy	NO	7			8017269159	1891 N. 1500 W.			CLINTON	UT	84015		1891 N. 1500 W.			CLINTON	UT	84015		1		2023-07-01	CHRTIDEAESEA		
93	49	01	5J	4900175			Mountain West Montessori Academy	NO	7	www.mwmacademy.org		8015666962	4125 West Foxview Drive			South Jordan	UT	84009		4125 West Foxview Drive			South Jordan	UT	84009		1		2023-07-01	CHRTIDEAESEA		
94	49	01	5K	4900185			Wasatch Waldorf Charter School	NO	7			8018713950	1458 East Murray-Holladay Road			HOLLADAY	UT	84117		1458 East Murray-Holladay Road			HOLLADAY	UT	84117		1		2023-07-01	CHRTIDEAESEA		
95	49	01	5L	4900194			Ignite Entrepreneurship Academy	NO	7			8019018520	1650 West Traverse Terrace			LEHI	UT	84043		1650 West Traverse Terrace			LEHI	UT	84043		1		2023-07-01	CHRTIDEAESEA		
96	49	01	68	4900058			Ogden Preparatory Academy	NO	7	http://www.ogdenprep.org		8016272066	1415 Lincoln Ave.			OGDEN	UT	84404		1415 Lincoln Ave			OGDEN	UT	84404		1		2023-07-01	CHRTIDEAESEA		
97	49	01	6D	4900048			Noah Webster Academy	NO	7	http://www.noahwebsteracademy.org		8014266624	205 E 400 S			OREM	UT	84058		205 E 400 S			OREM	UT	84058		1		2023-07-01	CHRTIDEAESEA		
98	49	01	6F	4900140			Early Light Academy at Daybreak	NO	7	http://www.earlylightacademy.org		8013025988	11709 S VADANIA DR			SOUTH JORDAN	UT	84009		11709 VADANIA DR			SOUTH JORDAN	UT	84009		1		2023-07-01	CHRTIDEAESEA		
99	49	01	6G	4900145			Weilenmann School of Discovery	NO	7	http://wsdpc.org/		4352141104	4199 W KILBY ROAD			PARK CITY	UT	84098		4199 W KILBY ROAD			PARK CITY	UT	84098		1		2023-07-01	CHRTIDEAESEA		
100	49	01	6H	4900157			Promontory School of Expeditionary Learning	NO	7	http://promontoryschool.org		4359191900	1051 W 2700 S			PERRY	UT	84302		1051 W 2700 S			PERRY	UT	84302		1		2023-07-01	CHRTIDEAESEA		
101	49	01	6J	4900170			Scholar Academy	NO	7	http://scholarcharter.org/		4358304476	928 N 100 E			TOOELE	UT	84074		928 N 100 E			TOOELE	UT	84074		1		2023-07-01	CHRTIDEAESEA		
102	49	01	6K	4900187			Franklin Discovery Academy	NO	7	http://franklindiscovery.org/		8017856500	320 E. Gammon Road			VINEYARD	UT	84058		320 E. Gammon Road			VINEYARD	UT	84058		1		2023-07-01	CHRTIDEAESEA		
103	49	01	6L	4900195			Bonneville Academy	NO	7	www.bonnevilleacademy.org		4353152080	800 W Montauk Lane			STANSBURY PARK	UT	84074		800 W Montauk Lane			STANSBURY PARK	UT	84074		1		2023-07-01	CHRTIDEAESEA		
104	49	01	74	4900005			American Preparatory Academy	NO	7	http://www.americanprep.org		8018393613	12892 S PONY EXPRESS RD			DRAPER	UT	84020		12892 S PONY EXPRESS RD			DRAPER	UT	84020		1		2023-07-01	CHRTIDEAESEA		
